#DataThief C:\Documents and Settings\Steven Lansel\Desktop\Research\Compressed Imaging\Data\Sensors\KodakDCS620x.gif Monday 12-Jul-2010 4:11:40 PM
593.2327, 0.1316
593.2327, 0.1329
593.2327, 0.1342
593.2327, 0.1354
593.2327, 0.1367
593.8169, 0.138
593.8169, 0.1393
593.8169, 0.1406
593.8169, 0.1419
593.8169, 0.1431
593.8169, 0.1444
594.4012, 0.1457
594.4012, 0.147
594.4012, 0.1482
594.4012, 0.1496
594.4012, 0.1509
594.4012, 0.1521
594.4012, 0.1534
594.9854, 0.1547
594.9854, 0.156
595.5695, 0.1573
595.5695, 0.1586
595.5695, 0.1599
595.5695, 0.1611
595.5695, 0.1623
596.1538, 0.1637
596.1538, 0.165
596.1538, 0.1663
596.1538, 0.1676
596.1538, 0.1689
596.1538, 0.1701
596.7381, 0.1714
596.7381, 0.1727
596.7381, 0.174
596.7381, 0.1753
596.7381, 0.1766
597.3223, 0.1779
597.3223, 0.1791
597.3223, 0.1804
597.3223, 0.1817
597.3223, 0.183
597.9064, 0.1843
597.9064, 0.1856
597.9064, 0.1869
598.4907, 0.1881
598.4907, 0.1894
598.4907, 0.1907
598.4907, 0.192
599.075, 0.1933
599.075, 0.1945
599.075, 0.1959
599.6592, 0.1971
599.6592, 0.1984
600.2434, 0.1997
600.8277, 0.201
601.4119, 0.2023
601.9961, 0.2036
602.5803, 0.2049
602.5803, 0.2061
601.9961, 0.2074
601.9961, 0.2086
601.9961, 0.21
601.4119, 0.2113
601.4119, 0.2126
601.4119, 0.2139
601.4119, 0.2151
601.4119, 0.2164
601.4119, 0.2177
601.4119, 0.219
601.9961, 0.2203
601.9961, 0.2216
601.9961, 0.2229
601.9961, 0.2241
601.9961, 0.2254
602.5803, 0.2267
602.5803, 0.228
602.5803, 0.2293
602.5803, 0.2306
603.1646, 0.2319
603.1646, 0.2331
603.1646, 0.2344
603.1646, 0.2357
603.7488, 0.237
603.7488, 0.2383
603.7488, 0.2396
603.7488, 0.2409
603.7488, 0.2421
604.333, 0.2434
604.333, 0.2447
604.333, 0.246
604.333, 0.2473
604.333, 0.2486
604.333, 0.2499
604.9172, 0.2511
604.9172, 0.2524
604.9172, 0.2537
604.9172, 0.255
604.9172, 0.2563
604.9172, 0.2576
605.5015, 0.2589
605.5015, 0.2601
605.5015, 0.2614
605.5015, 0.2627
606.0857, 0.264
606.0857, 0.2652
606.0857, 0.2666
606.0857, 0.2679
606.6699, 0.2691
606.6699, 0.2704
606.6699, 0.2717
606.6699, 0.273
607.2541, 0.2743
607.2541, 0.2756
607.2541, 0.2768
607.2541, 0.2781
607.8384, 0.2793
607.8384, 0.2807
607.8384, 0.282
607.8384, 0.2833
607.8384, 0.2846
608.4226, 0.2858
608.4226, 0.2871
608.4226, 0.2884
608.4226, 0.2897
609.0068, 0.291
609.0068, 0.2923
609.0068, 0.2936
609.0068, 0.2948
609.0068, 0.2961
609.0068, 0.2974
609.0068, 0.2987
609.591, 0.3
610.1753, 0.3
610.1753, 0.3013
610.7595, 0.3013
611.3437, 0.3026
611.9279, 0.3026
612.5122, 0.3038
613.0964, 0.3051
613.0964, 0.3064
613.6806, 0.3077
613.6806, 0.309
614.2648, 0.3103
614.8491, 0.3115
614.8491, 0.3128
615.4333, 0.3141
615.4333, 0.3154
616.0175, 0.3167
616.0175, 0.318
616.6018, 0.3193
616.6018, 0.3206
617.186, 0.3218
617.186, 0.3231
617.186, 0.3244
617.7702, 0.3244
618.3544, 0.3244
618.3544, 0.3256
618.3544, 0.327
618.3544, 0.3283
618.3544, 0.3296
618.3544, 0.3308
618.9386, 0.3308
619.5229, 0.3321
620.1071, 0.3321
620.6913, 0.3321
621.2756, 0.3321
621.8598, 0.3321
622.444, 0.3308
623.0282, 0.3308
623.6125, 0.3295
624.1967, 0.3295
624.7809, 0.3295
625.3651, 0.3295
625.9494, 0.3295
626.5335, 0.3295
627.1178, 0.3295
627.702, 0.3295
628.2863, 0.3295
628.8705, 0.3295
629.4546, 0.3283
630.0389, 0.327
630.6232, 0.3283
631.2074, 0.3295
631.7915, 0.3295
632.3759, 0.3308
632.9601, 0.3321
632.9601, 0.3334
632.9601, 0.3347
632.3759, 0.336
632.3759, 0.3373
632.3759, 0.3385
632.9601, 0.3385
633.5443, 0.3397
634.1285, 0.3411
634.7128, 0.3411
634.7128, 0.3424
635.297, 0.3424
635.8812, 0.3424
636.4654, 0.3437
637.0497, 0.345
637.6339, 0.345
638.2181, 0.3462
638.8023, 0.3462
639.3866, 0.3462
639.9708, 0.3462
640.555, 0.3475
641.1392, 0.3475
641.7235, 0.3475
642.3077, 0.3475
642.8919, 0.3488
643.4761, 0.3488
644.0604, 0.3488
644.6446, 0.3488
645.2288, 0.3501
645.813, 0.3501
646.3973, 0.3501
646.9815, 0.3514
647.5657, 0.3514
648.15, 0.3514
648.7342, 0.3514
649.3184, 0.3527
649.9026, 0.3527
650.4868, 0.3527
650.4868, 0.3514
650.4868, 0.3501
651.0711, 0.3488
651.0711, 0.3475
651.0711, 0.3462
651.0711, 0.3449
651.0711, 0.3437
651.6553, 0.3424
651.6553, 0.3411
651.6553, 0.3397
651.6553, 0.3385
652.2395, 0.3372
652.2395, 0.3359
652.2395, 0.3347
652.2395, 0.3334
652.2395, 0.3321
652.8237, 0.3308
652.8237, 0.3295
652.8237, 0.3282
652.8237, 0.3269
652.8237, 0.3256
653.408, 0.3244
653.408, 0.3231
653.408, 0.3218
653.408, 0.3205
653.9922, 0.3192
653.9922, 0.3179
653.9922, 0.3167
653.9922, 0.3154
653.9922, 0.3141
653.9922, 0.3128
653.9922, 0.3115
653.9922, 0.3102
653.9922, 0.3089
654.5764, 0.3077
654.5764, 0.3064
654.5764, 0.3051
654.5764, 0.3038
654.5764, 0.3025
654.5764, 0.3012
654.5764, 0.2999
655.1607, 0.2987
655.1607, 0.2974
655.1607, 0.2961
655.7449, 0.2948
655.7449, 0.2934
655.7449, 0.2922
656.3291, 0.2909
656.3291, 0.2897
656.3291, 0.2884
656.3291, 0.2871
656.3291, 0.2858
656.3291, 0.2845
656.9133, 0.2832
656.9133, 0.2819
656.9133, 0.2807
656.9133, 0.2793
656.9133, 0.2781
656.9133, 0.2768
656.9133, 0.2755
657.4976, 0.2742
657.4976, 0.2729
657.4976, 0.2717
657.4976, 0.2704
658.0818, 0.2691
658.0818, 0.2678
658.0818, 0.2665
658.666, 0.2652
658.666, 0.2639
658.666, 0.2627
658.666, 0.2614
658.666, 0.2601
658.666, 0.2588
659.2502, 0.2575
659.2502, 0.2562
659.2502, 0.2549
659.2502, 0.2537
659.2502, 0.2524
659.2502, 0.2511
659.2502, 0.2498
659.2502, 0.2485
659.8345, 0.2472
659.8345, 0.2459
659.8345, 0.2447
659.8345, 0.2434
659.8345, 0.2421
659.8345, 0.2408
659.8345, 0.2395
660.4187, 0.2382
660.4187, 0.2368
660.4187, 0.2356
660.4187, 0.2344
660.4187, 0.2331
660.4187, 0.2318
660.4187, 0.2305
661.0029, 0.2292
661.0029, 0.2279
661.0029, 0.2266
661.0029, 0.2254
661.0029, 0.2241
661.0029, 0.2227
661.0029, 0.2215
661.0029, 0.2202
661.5871, 0.2189
661.5871, 0.2176
661.5871, 0.2164
661.5871, 0.2151
661.5871, 0.2138
661.5871, 0.2125
661.5871, 0.2112
662.1714, 0.2099
662.1714, 0.2086
662.1714, 0.2074
662.1714, 0.2061
662.1714, 0.2048
662.1714, 0.2035
662.1714, 0.2022
662.7556, 0.2009
662.7556, 0.1996
662.7556, 0.1984
662.7556, 0.1971
662.7556, 0.1958
662.7556, 0.1945
662.7556, 0.1932
663.3397, 0.1919
663.3397, 0.1905
663.3397, 0.1894
663.3397, 0.1881
663.3397, 0.1868
663.3397, 0.1855
663.3397, 0.1842
663.9241, 0.1829
663.9241, 0.1816
663.9241, 0.1804
663.9241, 0.1791
663.9241, 0.1778
663.9241, 0.1764
663.9241, 0.1752
663.9241, 0.1739
664.5083, 0.1726
664.5083, 0.1714
664.5083, 0.1701
664.5083, 0.1688
664.5083, 0.1675
664.5083, 0.1662
664.5083, 0.1649
665.0925, 0.1636
665.0925, 0.1623
665.0925, 0.1611
665.0925, 0.1598
665.0925, 0.1585
665.0925, 0.1572
665.0925, 0.1559
665.6766, 0.1546
665.6766, 0.1534
665.6766, 0.1521
665.6766, 0.1508
665.6766, 0.1495
665.6766, 0.1482
665.6766, 0.1469
665.6766, 0.1456
666.261, 0.1444
666.261, 0.1431
666.261, 0.1418
666.261, 0.1405
666.261, 0.1392
666.261, 0.1379
666.261, 0.1366
666.8452, 0.1354
666.8452, 0.1341
666.8452, 0.1328
666.8452, 0.1315
666.8452, 0.1302
666.8452, 0.1289
666.8452, 0.1276
666.8452, 0.1264
667.4294, 0.1251
667.4294, 0.1238
667.4294, 0.1225
667.4294, 0.1212
667.4294, 0.1199
667.4294, 0.1186
667.4294, 0.1174
668.0136, 0.1161
668.0136, 0.1148
668.0136, 0.1135
668.0136, 0.1122
668.0136, 0.1109
668.0136, 0.1096
668.0136, 0.1084
668.5979, 0.1071
668.5979, 0.1058
668.5979, 0.1045
668.5979, 0.1032
668.5979, 0.1019
668.5979, 0.1006
668.5979, 0.0994
668.5979, 0.0981
669.1821, 0.0968
669.1821, 0.0955
669.1821, 0.0942
669.1821, 0.0929
669.1821, 0.0916
669.1821, 0.0904
669.1821, 0.0891
669.7663, 0.0878
669.7663, 0.0865
669.7663, 0.0852
669.7663, 0.0839
669.7663, 0.0826
670.3505, 0.0814
670.3505, 0.0801
670.9348, 0.0788
671.519, 0.0775
671.519, 0.0762
672.1032, 0.0749
672.1032, 0.0735
672.1032, 0.0724
672.6874, 0.0711
672.6874, 0.0698
673.2717, 0.0685
673.2717, 0.0672
673.8559, 0.0672
673.8559, 0.0659
674.4401, 0.0646
674.4401, 0.0633
674.4401, 0.0621
675.0243, 0.0608
675.0243, 0.0594
675.6086, 0.0582
675.6086, 0.0569
676.1928, 0.0569
676.1928, 0.0556
676.777, 0.0543
676.777, 0.0531
677.3612, 0.0518
677.3612, 0.0505
677.3612, 0.0492
677.9455, 0.0479
677.9455, 0.0466
678.5297, 0.0453
679.1139, 0.0441
679.1139, 0.0428
679.6981, 0.0415
679.6981, 0.0402
680.2824, 0.0389
680.8666, 0.0376
681.4508, 0.0363
682.0351, 0.0363
682.6193, 0.0363
683.2035, 0.0363
683.7877, 0.0351
684.3719, 0.0338
684.9562, 0.0338
685.5404, 0.0325
686.1246, 0.0312
686.7088, 0.0312
687.2931, 0.0299
687.8773, 0.0299
688.4615, 0.0286
689.0458, 0.0273
689.63, 0.0273
690.2142, 0.0273
690.7984, 0.026
691.3827, 0.0248
691.3827, 0.0235
691.9668, 0.0222
692.5511, 0.0209
691.9668, 0.0196
691.3827, 0.0209
691.3827, 0.0222
690.7984, 0.0222
690.7984, 0.0235
690.2142, 0.0248
689.63, 0.026
689.0458, 0.0248
688.4615, 0.0235
687.8773, 0.0222
687.2931, 0.0209
687.8773, 0.0196
687.8773, 0.0209
687.8773, 0.0222
688.4615, 0.0235
688.4615, 0.0248
688.4615, 0.026
687.8773, 0.0273
687.2931, 0.0286
686.7088, 0.0286
686.1246, 0.0299
685.5404, 0.0299
684.9562, 0.0312
684.3719, 0.0325
683.7877, 0.0325
683.2035, 0.0338
682.6193, 0.0351
682.0351, 0.0363
682.0351, 0.0376
682.0351, 0.0389
682.0351, 0.0402
682.0351, 0.0415
681.4508, 0.0428
680.8666, 0.0428
680.2824, 0.0441
679.6981, 0.0453
679.1139, 0.0441
678.5297, 0.0428
677.9455, 0.0415
677.3612, 0.0402
677.9455, 0.0389
677.9455, 0.0376
677.3612, 0.0363
677.9455, 0.0363
678.5297, 0.0376
678.5297, 0.0363
700, 0.0109
